x,y,z
-3.200000,1.200000,8189.800000
-3.200000,1.300000,8010.000000
-3.200000,1.400000,7832.200000
-3.200000,1.500000,7656.400000
-3.200000,1.600000,7482.600000
-3.200000,1.700000,7310.800000
-3.200000,1.800000,7141.000000
-3.200000,1.900000,6973.200000
-3.200000,2.000000,6807.400000
-3.200000,2.100000,6643.600000
-3.200000,2.200000,6481.800000
-3.200000,2.300000,6322.000000
-3.200000,2.400000,6164.200000
-3.200000,2.500000,6008.400000
-3.200000,2.600000,5854.600000
-3.200000,2.700000,5702.800000
-3.200000,2.800000,5553.000000
-3.200000,2.900000,5405.200000
-3.200000,3.000000,5259.400000
-3.200000,3.100000,5115.600000
-3.200000,3.200000,4973.800000
-3.200000,3.300000,4834.000000
-3.200000,3.400000,4696.200000
-3.200000,3.500000,4560.400000
-3.200000,3.600000,4426.600000
-3.200000,3.700000,4294.800000
-3.200000,3.800000,4165.000000
-3.200000,3.900000,4037.200000
-3.200000,4.000000,3911.400000
-3.200000,4.100000,3787.600000
-3.200000,4.200000,3665.800000
-3.200000,4.300000,3546.000000
-3.200000,4.400000,3428.200000
-3.200000,4.500000,3312.400000
-3.200000,4.600000,3198.600000
-3.200000,4.700000,3086.800000
-3.200000,4.800000,2977.000000
-3.200000,4.900000,2869.200000
-3.200000,5.000000,2763.400000
-3.100000,-5.000000,21362.020000
-3.100000,-4.900000,21070.820000
-3.100000,-4.800000,20781.620000
-3.100000,-4.700000,20494.420000
-3.100000,-4.600000,20209.220000
-3.100000,-4.500000,19926.020000
-3.100000,-4.400000,19644.820000
-3.100000,-4.300000,19365.620000
-3.100000,-4.200000,19088.420000
-3.100000,-4.100000,18813.220000
-3.100000,-4.000000,18540.020000
-3.100000,-3.900000,18268.820000
-3.100000,-3.800000,17999.620000
-3.100000,-3.700000,17732.420000
-3.100000,-3.600000,17467.220000
-3.100000,-3.500000,17204.020000
-3.100000,-3.400000,16942.820000
-3.100000,-3.300000,16683.620000
-3.100000,-3.200000,16426.420000
-3.100000,-3.100000,16171.220000
-3.100000,-3.000000,15918.020000
-3.100000,-2.900000,15666.820000
-3.100000,-2.800000,15417.620000
-3.100000,-2.700000,15170.420000
-3.100000,-2.600000,14925.220000
-3.100000,-2.500000,14682.020000
-3.100000,-2.400000,14440.820000
-3.100000,-2.300000,14201.620000
-3.100000,-2.200000,13964.420000
-3.100000,-2.100000,13729.220000
-3.100000,-2.000000,13496.020000
-3.100000,-1.900000,13264.820000
-3.100000,-1.800000,13035.620000
-3.100000,-1.700000,12808.420000
-3.100000,-1.600000,12583.220000
-3.100000,-1.500000,12360.020000
-3.100000,-1.400000,12138.820000
-3.100000,-1.300000,11919.620000
-3.100000,-1.200000,11702.420000
-3.100000,-1.100000,11487.220000
-3.100000,-1.000000,11274.020000
-3.100000,-0.900000,11062.820000
-3.100000,-0.800000,10853.620000
-3.100000,-0.700000,10646.420000
-3.100000,-0.600000,10441.220000
-3.100000,-0.500000,10238.020000
-3.100000,-0.400000,10036.820000
-3.100000,-0.300000,9837.620000
-3.100000,-0.200000,9640.420000
-3.100000,-0.100000,9445.220000
-3.100000,-0.000000,9252.020000
-3.100000,0.100000,9060.820000
-3.100000,0.200000,8871.620000
-3.100000,0.300000,8684.420000
-3.100000,0.400000,8499.220000
-3.100000,0.500000,8316.020000
-3.100000,0.600000,8134.820000
-3.100000,0.700000,7955.620000
-3.100000,0.800000,7778.420000
-3.100000,0.900000,7603.220000
-3.100000,1.000000,7430.020000
-3.100000,1.100000,7258.820000
-3.100000,1.200000,7089.620000
-3.100000,1.300000,6922.420000
-3.100000,1.400000,6757.220000
-3.100000,1.500000,6594.020000
-3.100000,1.600000,6432.820000
-3.100000,1.700000,6273.620000
-3.100000,1.800000,6116.420000
-3.100000,1.900000,5961.220000
-3.100000,2.000000,5808.020000
-3.100000,2.100000,5656.820000
-3.100000,2.200000,5507.620000
-3.100000,2.300000,5360.420000
-3.100000,2.400000,5215.220000
-3.100000,2.500000,5072.020000
-3.100000,2.600000,4930.820000
-3.100000,2.700000,4791.620000
-3.100000,2.800000,4654.420000
-3.100000,2.900000,4519.220000
-3.100000,3.000000,4386.020000
-3.100000,3.100000,4254.820000
-3.100000,3.200000,4125.620000
-3.100000,3.300000,3998.420000
-3.100000,3.400000,3873.220000
-3.100000,3.500000,3750.020000
-3.100000,3.600000,3628.820000
-3.100000,3.700000,3509.620000
-3.100000,3.800000,3392.420000
-3.100000,3.900000,3277.220000
-3.100000,4.000000,3164.020000
-3.100000,4.100000,3052.820000
-3.100000,4.200000,2943.620000
-3.100000,4.300000,2836.420000
-3.100000,4.400000,2731.220000
-3.100000,4.500000,2628.020000
-3.100000,4.600000,2526.820000
-3.100000,4.700000,2427.620000
-3.100000,4.800000,2330.420000
-3.100000,4.900000,2235.220000
-3.100000,5.000000,2142.020000
-3.000000,-5.000000,19616.000000
-3.000000,-4.900000,19337.000000
-3.000000,-4.800000,19060.000000
-3.000000,-4.700000,18785.000000
-3.000000,-4.600000,18512.000000
-3.000000,-4.500000,18241.000000
-3.000000,-4.400000,17972.000000
-3.000000,-4.300000,17705.000000
-3.000000,-4.200000,17440.000000
-3.000000,-4.100000,17177.000000
-3.000000,-4.000000,16916.000000
-3.000000,-3.900000,16657.000000
-3.000000,-3.800000,16400.000000
-3.000000,-3.700000,16145.000000
-3.000000,-3.600000,15892.000000
-3.000000,-3.500000,15641.000000
-3.000000,-3.400000,15392.000000
-3.000000,-3.300000,15145.000000
-3.000000,-3.200000,14900.000000
-3.000000,-3.100000,14657.000000
-3.000000,-3.000000,14416.000000
-3.000000,-2.900000,14177.000000
-3.000000,-2.800000,13940.000000
-3.000000,-2.700000,13705.000000
-3.000000,-2.600000,13472.000000
-3.000000,-2.500000,13241.000000
-3.000000,-2.400000,13012.000000
-3.000000,-2.300000,12785.000000
-3.000000,-2.200000,12560.000000
-3.000000,-2.100000,12337.000000
-3.000000,-2.000000,12116.000000
-3.000000,-1.900000,11897.000000
-3.000000,-1.800000,11680.000000
-3.000000,-1.700000,11465.000000
-3.000000,-1.600000,11252.000000
-3.000000,-1.500000,11041.000000
-3.000000,-1.400000,10832.000000
-3.000000,-1.300000,10625.000000
-3.000000,-1.200000,10420.000000
-3.000000,-1.100000,10217.000000
-3.000000,-1.000000,10016.000000
-3.000000,-0.900000,9817.000000
-3.000000,-0.800000,9620.000000
-3.000000,-0.700000,9425.000000
-3.000000,-0.600000,9232.000000
-3.000000,-0.500000,9041.000000
-3.000000,-0.400000,8852.000000
-3.000000,-0.300000,8665.000000
-3.000000,-0.200000,8480.000000
-3.000000,-0.100000,8297.000000
-3.000000,-0.000000,8116.000000
-3.000000,0.100000,7937.000000
-3.000000,0.200000,7760.000000
-3.000000,0.300000,7585.000000
-3.000000,0.400000,7412.000000
-3.000000,0.500000,7241.000000
-3.000000,0.600000,7072.000000
-3.000000,0.700000,6905.000000
-3.000000,0.800000,6740.000000
-3.000000,0.900000,6577.000000
-3.000000,1.000000,6416.000000
-3.000000,1.100000,6257.000000
-3.000000,1.200000,6100.000000
-3.000000,1.300000,5945.000000
-3.000000,1.400000,5792.000000
-3.000000,1.500000,5641.000000
-3.000000,1.600000,5492.000000
-3.000000,1.700000,5345.000000
-3.000000,1.800000,5200.000000
-3.000000,1.900000,5057.000000
-3.000000,2.000000,4916.000000
-3.000000,2.100000,4777.000000
-3.000000,2.200000,4640.000000
-3.000000,2.300000,4505.000000
-3.000000,2.400000,4372.000000
-3.000000,2.500000,4241.000000
-3.000000,2.600000,4112.000000
-3.000000,2.700000,3985.000000
-3.000000,2.800000,3860.000000
-3.000000,2.900000,3737.000000
-3.000000,3.000000,3616.000000
-3.000000,3.100000,3497.000000
-3.000000,3.200000,3380.000000
-3.000000,3.300000,3265.000000
-3.000000,3.400000,3152.000000
-3.000000,3.500000,3041.000000
-3.000000,3.600000,2932.000000
-3.000000,3.700000,2825.000000
-3.000000,3.800000,2720.000000
-3.000000,3.900000,2617.000000
-3.000000,4.000000,2516.000000
-3.000000,4.100000,2417.000000
-3.000000,4.200000,2320.000000
-3.000000,4.300000,2225.000000
-3.000000,4.400000,2132.000000
-3.000000,4.500000,2041.000000
-3.000000,4.600000,1952.000000
-3.000000,4.700000,1865.000000
-3.000000,4.800000,1780.000000
-3.000000,4.900000,1697.000000
-3.000000,5.000000,1616.000000
-2.900000,-5.000000,17998.020000
-2.900000,-4.900000,17730.820000
-2.900000,-4.800000,17465.620000
-2.900000,-4.700000,17202.420000
-2.900000,-4.600000,16941.220000
-2.900000,-4.500000,16682.020000
-2.900000,-4.400000,16424.820000
-2.900000,-4.300000,16169.620000
-2.900000,-4.200000,15916.420000
-2.900000,-4.100000,15665.220000
-2.900000,-4.000000,15416.020000
-2.900000,-3.900000,15168.820000
-2.900000,-3.800000,14923.620000
-2.900000,-3.700000,14680.420000
-2.900000,-3.600000,14439.220000
-2.900000,-3.500000,14200.020000
-2.900000,-3.400000,13962.820000
-2.900000,-3.300000,13727.620000
-2.900000,-3.200000,13494.420000
-2.900000,-3.100000,13263.220000
-2.900000,-3.000000,13034.020000
-2.900000,-2.900000,12806.820000
-2.900000,-2.800000,12581.620000
-2.900000,-2.700000,12358.420000
-2.900000,-2.600000,12137.220000
-2.900000,-2.500000,11918.020000
-2.900000,-2.400000,11700.820000
-2.900000,-2.300000,11485.620000
-2.900000,-2.200000,11272.420000
-2.900000,-2.100000,11061.220000
-2.900000,-2.000000,10852.020000
-2.900000,-1.900000,10644.820000
-2.900000,-1.800000,10439.620000
-2.900000,-1.700000,10236.420000
-2.900000,-1.600000,10035.220000
-2.900000,-1.500000,9836.020000
-2.900000,-1.400000,9638.820000
-2.900000,-1.300000,9443.620000
-2.900000,-1.200000,9250.420000
-2.900000,-1.100000,9059.220000
-2.900000,-1.000000,8870.020000
-2.900000,-0.900000,8682.820000
-2.900000,-0.800000,8497.620000
-2.900000,-0.700000,8314.420000
-2.900000,-0.600000,8133.220000
-2.900000,-0.500000,7954.020000
-2.900000,-0.400000,7776.820000
-2.900000,-0.300000,7601.620000
-2.900000,-0.200000,7428.420000
-2.900000,-0.100000,7257.220000
-2.900000,-0.000000,7088.020000
-2.900000,0.100000,6920.820000
-2.900000,0.200000,6755.620000
-2.900000,0.300000,6592.420000
-2.900000,0.400000,6431.220000
-2.900000,0.500000,6272.020000
-2.900000,0.600000,6114.820000
-2.900000,0.700000,5959.620000
-2.900000,0.800000,5806.420000
-2.900000,0.900000,5655.220000
-2.900000,1.000000,5506.020000
-2.900000,1.100000,5358.820000
-2.900000,1.200000,5213.620000
-2.900000,1.300000,5070.420000
-2.900000,1.400000,4929.220000
-2.900000,1.500000,4790.020000
-2.900000,1.600000,4652.820000
-2.900000,1.700000,4517.620000
-2.900000,1.800000,4384.420000
-2.900000,1.900000,4253.220000
-2.900000,2.000000,4124.020000
-2.900000,2.100000,3996.820000
-2.900000,2.200000,3871.620000
-2.900000,2.300000,3748.420000
-2.900000,2.400000,3627.220000
-2.900000,2.500000,3508.020000
-2.900000,2.600000,3390.820000
-2.900000,2.700000,3275.620000
-2.900000,2.800000,3162.420000
-2.900000,2.900000,3051.220000
-2.900000,3.000000,2942.020000
-2.900000,3.100000,2834.820000
-2.900000,3.200000,2729.620000
-2.900000,3.300000,2626.420000
-2.900000,3.400000,2525.220000
-2.900000,3.500000,2426.020000
-2.900000,3.600000,2328.820000
-2.900000,3.700000,2233.620000
-2.900000,3.800000,2140.420000
-2.900000,3.900000,2049.220000
-2.900000,4.000000,1960.020000
-2.900000,4.100000,1872.820000
-2.900000,4.200000,1787.620000
-2.900000,4.300000,1704.420000
-2.900000,4.400000,1623.220000
-2.900000,4.500000,1544.020000
-2.900000,4.600000,1466.820000
-2.900000,4.700000,1391.620000
-2.900000,4.800000,1318.420000
-2.900000,4.900000,1247.220000
-2.900000,5.000000,1178.020000
-2.800000,-5.000000,16501.000000
-2.800000,-4.900000,16245.200000
-2.800000,-4.800000,15991.400000
-2.800000,-4.700000,15739.600000
-2.800000,-4.600000,15489.800000
-2.800000,-4.500000,15242.000000
-2.800000,-4.400000,14996.200000
-2.800000,-4.300000,14752.400000
-2.800000,-4.200000,14510.600000
-2.800000,-4.100000,14270.800000
-2.800000,-4.000000,14033.000000
-2.800000,-3.900000,13797.200000
-2.800000,-3.800000,13563.400000
-2.800000,-3.700000,13331.600000
-2.800000,-3.600000,13101.800000
-2.800000,-3.500000,12874.000000
-2.800000,-3.400000,12648.200000
-2.800000,-3.300000,12424.400000
-2.800000,-3.200000,12202.600000
-2.800000,-3.100000,11982.800000
-2.800000,-3.000000,11765.000000
-2.800000,-2.900000,11549.200000
-2.800000,-2.800000,11335.400000
-2.800000,-2.700000,11123.600000
-2.800000,-2.600000,10913.800000
-2.800000,-2.500000,10706.000000
-2.800000,-2.400000,10500.200000
-2.800000,-2.300000,10296.400000
-2.800000,-2.200000,10094.600000
-2.800000,-2.100000,9894.800000
-2.800000,-2.000000,9697.000000
-2.800000,-1.900000,9501.200000
-2.800000,-1.800000,9307.400000
-2.800000,-1.700000,9115.600000
-2.800000,-1.600000,8925.800000
-2.800000,-1.500000,8738.000000
-2.800000,-1.400000,8552.200000
-2.800000,-1.300000,8368.400000
-2.800000,-1.200000,8186.600000
-2.800000,-1.100000,8006.800000
-2.800000,-1.000000,7829.000000
-2.800000,-0.900000,7653.200000
-2.800000,-0.800000,7479.400000
-2.800000,-0.700000,7307.600000
-2.800000,-0.600000,7137.800000
-2.800000,-0.500000,6970.000000
-2.800000,-0.400000,6804.200000
-2.800000,-0.300000,6640.400000
-2.800000,-0.200000,6478.600000
-2.800000,-0.100000,6318.800000
-2.800000,-0.000000,6161.000000
-2.800000,0.100000,6005.200000
-2.800000,0.200000,5851.400000
-2.800000,0.300000,5699.600000
-2.800000,0.400000,5549.800000
-2.800000,0.500000,5402.000000
-2.800000,0.600000,5256.200000
-2.800000,0.700000,5112.400000
-2.800000,0.800000,4970.600000
-2.800000,0.900000,4830.800000
-2.800000,1.000000,4693.000000
-2.800000,1.100000,4557.200000
-2.800000,1.200000,4423.400000
-2.800000,1.300000,4291.600000
-2.800000,1.400000,4161.800000
-2.800000,1.500000,4034.000000
-2.800000,1.600000,3908.200000
-2.800000,1.700000,3784.400000
-2.800000,1.800000,3662.600000
-2.800000,1.900000,3542.800000
-2.800000,2.000000,3425.000000
-2.800000,2.100000,3309.200000
-2.800000,2.200000,3195.400000
-2.800000,2.300000,3083.600000
-2.800000,2.400000,2973.800000
-2.800000,2.500000,2866.000000
-2.800000,2.600000,2760.200000
-2.800000,2.700000,2656.400000
-2.800000,2.800000,2554.600000
-2.800000,2.900000,2454.800000
-2.800000,3.000000,2357.000000
-2.800000,3.100000,2261.200000
-2.800000,3.200000,2167.400000
-2.800000,3.300000,2075.600000
-2.800000,3.400000,1985.800000
-2.800000,3.500000,1898.000000
-2.800000,3.600000,1812.200000
-2.800000,3.700000,1728.400000
-2.800000,3.800000,1646.600000
-2.800000,3.900000,1566.800000
-2.800000,4.000000,1489.000000
-2.800000,4.100000,1413.200000
-2.800000,4.200000,1339.400000
-2.800000,4.300000,1267.600000
-2.800000,4.400000,1197.800000
-2.800000,4.500000,1130.000000
-2.800000,4.600000,1064.200000
-2.800000,4.700000,1000.400000
-2.800000,4.800000,938.600000
-2.800000,4.900000,878.800000
-2.800000,5.000000,821.000000
-2.700000,-5.000000,15118.100000
-2.700000,-4.900000,14873.300000
-2.700000,-4.800000,14630.500000
-2.700000,-4.700000,14389.700000
-2.700000,-4.600000,14150.900000
-2.700000,-4.500000,13914.100000
-2.700000,-4.400000,13679.300000
-2.700000,-4.300000,13446.500000
-2.700000,-4.200000,13215.700000
-2.700000,-4.100000,12986.900000
-2.700000,-4.000000,12760.100000
-2.700000,-3.900000,12535.300000
-2.700000,-3.800000,12312.500000
-2.700000,-3.700000,12091.700000
-2.700000,-3.600000,11872.900000
-2.700000,-3.500000,11656.100000
-2.700000,-3.400000,11441.300000
-2.700000,-3.300000,11228.500000
-2.700000,-3.200000,11017.700000
-2.700000,-3.100000,10808.900000
-2.700000,-3.000000,10602.100000
-2.700000,-2.900000,10397.300000
-2.700000,-2.800000,10194.500000
-2.700000,-2.700000,9993.700000
-2.700000,-2.600000,9794.900000
-2.700000,-2.500000,9598.100000
-2.700000,-2.400000,9403.300000
-2.700000,-2.300000,9210.500000
-2.700000,-2.200000,9019.700000
-2.700000,-2.100000,8830.900000
-2.700000,-2.000000,8644.100000
-2.700000,-1.900000,8459.300000
-2.700000,-1.800000,8276.500000
-2.700000,-1.700000,8095.700000
-2.700000,-1.600000,7916.900000
-2.700000,-1.500000,7740.100000
-2.700000,-1.400000,7565.300000
-2.700000,-1.300000,7392.500000
-2.700000,-1.200000,7221.700000
-2.700000,-1.100000,7052.900000
-2.700000,-1.000000,6886.100000
-2.700000,-0.900000,6721.300000
-2.700000,-0.800000,6558.500000
-2.700000,-0.700000,6397.700000
-2.700000,-0.600000,6238.900000
-2.700000,-0.500000,6082.100000
-2.700000,-0.400000,5927.300000
-2.700000,-0.300000,5774.500000
-2.700000,-0.200000,5623.700000
-2.700000,-0.100000,5474.900000
-2.700000,-0.000000,5328.100000
-2.700000,0.100000,5183.300000
-2.700000,0.200000,5040.500000
-2.700000,0.300000,4899.700000
-2.700000,0.400000,4760.900000
-2.700000,0.500000,4624.100000
-2.700000,0.600000,4489.300000
-2.700000,0.700000,4356.500000
-2.700000,0.800000,4225.700000
-2.700000,0.900000,4096.900000
-2.700000,1.000000,3970.100000
-2.700000,1.100000,3845.300000
-2.700000,1.200000,3722.500000
-2.700000,1.300000,3601.700000
-2.700000,1.400000,3482.900000
-2.700000,1.500000,3366.100000
-2.700000,1.600000,3251.300000
-2.700000,1.700000,3138.500000
-2.700000,1.800000,3027.700000
-2.700000,1.900000,2918.900000
-2.700000,2.000000,2812.100000
-2.700000,2.100000,2707.300000
-2.700000,2.200000,2604.500000
-2.700000,2.300000,2503.700000
-2.700000,2.400000,2404.900000
-2.700000,2.500000,2308.100000
-2.700000,2.600000,2213.300000
-2.700000,2.700000,2120.500000
-2.700000,2.800000,2029.700000
-2.700000,2.900000,1940.900000
-2.700000,3.000000,1854.100000
-2.700000,3.100000,1769.300000
-2.700000,3.200000,1686.500000
-2.700000,3.300000,1605.700000
-2.700000,3.400000,1526.900000
-2.700000,3.500000,1450.100000
-2.700000,3.600000,1375.300000
-2.700000,3.700000,1302.500000
-2.700000,3.800000,1231.700000
-2.700000,3.900000,1162.900000
-2.700000,4.000000,1096.100000
-2.700000,4.100000,1031.300000
-2.700000,4.200000,968.500000
-2.700000,4.300000,907.700000
-2.700000,4.400000,848.900000
-2.700000,4.500000,792.100000
-2.700000,4.600000,737.300000
-2.700000,4.700000,684.500000
-2.700000,4.800000,633.700000
-2.700000,4.900000,584.900000
-2.700000,5.000000,538.100000
-2.600000,-5.000000,13842.720000
-2.600000,-4.900000,13608.520000
-2.600000,-4.800000,13376.320000
-2.600000,-4.700000,13146.120000
-2.600000,-4.600000,12917.920000
-2.600000,-4.500000,12691.720000
-2.600000,-4.400000,12467.520000
-2.600000,-4.300000,12245.320000
-2.600000,-4.200000,12025.120000
-2.600000,-4.100000,11806.920000
-2.600000,-4.000000,11590.720000
-2.600000,-3.900000,11376.520000
-2.600000,-3.800000,11164.320000
-2.600000,-3.700000,10954.120000
-2.600000,-3.600000,10745.920000
-2.600000,-3.500000,10539.720000
-2.600000,-3.400000,10335.520000
-2.600000,-3.300000,10133.320000
-2.600000,-3.200000,9933.120000
-2.600000,-3.100000,9734.920000
-2.600000,-3.000000,9538.720000
-2.600000,-2.900000,9344.520000
-2.600000,-2.800000,9152.320000
-2.600000,-2.700000,8962.120000
-2.600000,-2.600000,8773.920000
-2.600000,-2.500000,8587.720000
-2.600000,-2.400000,8403.520000
-2.600000,-2.300000,8221.320000
-2.600000,-2.200000,8041.120000
-2.600000,-2.100000,7862.920000
-2.600000,-2.000000,7686.720000
-2.600000,-1.900000,7512.520000
-2.600000,-1.800000,7340.320000
-2.600000,-1.700000,7170.120000
-2.600000,-1.600000,7001.920000
-2.600000,-1.500000,6835.720000
-2.600000,-1.400000,6671.520000
-2.600000,-1.300000,6509.320000
-2.600000,-1.200000,6349.120000
-2.600000,-1.100000,6190.920000
-2.600000,-1.000000,6034.720000
-2.600000,-0.900000,5880.520000
-2.600000,-0.800000,5728.320000
-2.600000,-0.700000,5578.120000
-2.600000,-0.600000,5429.920000
-2.600000,-0.500000,5283.720000
-2.600000,-0.400000,5139.520000
-2.600000,-0.300000,4997.320000
-2.600000,-0.200000,4857.120000
-2.600000,-0.100000,4718.920000
-2.600000,-0.000000,4582.720000
-2.600000,0.100000,4448.520000
-2.600000,0.200000,4316.320000
-2.600000,0.300000,4186.120000
-2.600000,0.400000,4057.920000
-2.600000,0.500000,3931.720000
-2.600000,0.600000,3807.520000
-2.600000,0.700000,3685.320000
-2.600000,0.800000,3565.120000
-2.600000,0.900000,3446.920000
-2.600000,1.000000,3330.720000
-2.600000,1.100000,3216.520000
-2.600000,1.200000,3104.320000
-2.600000,1.300000,2994.120000
-2.600000,1.400000,2885.920000
-2.600000,1.500000,2779.720000
-2.600000,1.600000,2675.520000
-2.600000,1.700000,2573.320000
-2.600000,1.800000,2473.120000
-2.600000,1.900000,2374.920000
-2.600000,2.000000,2278.720000
-2.600000,2.100000,2184.520000
-2.600000,2.200000,2092.320000
-2.600000,2.300000,2002.120000
-2.600000,2.400000,1913.920000
-2.600000,2.500000,1827.720000
-2.600000,2.600000,1743.520000
-2.600000,2.700000,1661.320000
-2.600000,2.800000,1581.120000
-2.600000,2.900000,1502.920000
-2.600000,3.000000,1426.720000
-2.600000,3.100000,1352.520000
-2.600000,3.200000,1280.320000
-2.600000,3.300000,1210.120000
-2.600000,3.400000,1141.920000
-2.600000,3.500000,1075.720000
-2.600000,3.600000,1011.520000
-2.600000,3.700000,949.320000
-2.600000,3.800000,889.120000
-2.600000,3.900000,830.920000
-2.600000,4.000000,774.720000
-2.600000,4.100000,720.520000
-2.600000,4.200000,668.320000
-2.600000,4.300000,618.120000
-2.600000,4.400000,569.920000
-2.600000,4.500000,523.720000
-2.600000,4.600000,479.520000
-2.600000,4.700000,437.320000
-2.600000,4.800000,397.120000
-2.600000,4.900000,358.920000
-2.600000,5.000000,322.720000
-2.500000,-5.000000,12668.500000
-2.500000,-4.900000,12444.500000
-2.500000,-4.800000,12222.500000
-2.500000,-4.700000,12002.500000
-2.500000,-4.600000,11784.500000
-2.500000,-4.500000,11568.500000
-2.500000,-4.400000,11354.500000
-2.500000,-4.300000,11142.500000
-2.500000,-4.200000,10932.500000
-2.500000,-4.100000,10724.500000
-2.500000,-4.000000,10518.500000
-2.500000,-3.900000,10314.500000
-2.500000,-3.800000,10112.500000
-2.500000,-3.700000,9912.500000
-2.500000,-3.600000,9714.500000
-2.500000,-3.500000,9518.500000
-2.500000,-3.400000,9324.500000
-2.500000,-3.300000,9132.500000
-2.500000,-3.200000,8942.500000
-2.500000,-3.100000,8754.500000
-2.500000,-3.000000,8568.500000
-2.500000,-2.900000,8384.500000
-2.500000,-2.800000,8202.500000
-2.500000,-2.700000,8022.500000
-2.500000,-2.600000,7844.500000
-2.500000,-2.500000,7668.500000
-2.500000,-2.400000,7494.500000
-2.500000,-2.300000,7322.500000
-2.500000,-2.200000,7152.500000
-2.500000,-2.100000,6984.500000
-2.500000,-2.000000,6818.500000
-2.500000,-1.900000,6654.500000
-2.500000,-1.800000,6492.500000
-2.500000,-1.700000,6332.500000
-2.500000,-1.600000,6174.500000
-2.500000,-1.500000,6018.500000
-2.500000,-1.400000,5864.500000
-2.500000,-1.300000,5712.500000
-2.500000,-1.200000,5562.500000
-2.500000,-1.100000,5414.500000
-2.500000,-1.000000,5268.500000
-2.500000,-0.900000,5124.500000
-2.500000,-0.800000,4982.500000
-2.500000,-0.700000,4842.500000
-2.500000,-0.600000,4704.500000
-2.500000,-0.500000,4568.500000
-2.500000,-0.400000,4434.500000
-2.500000,-0.300000,4302.500000
-2.500000,-0.200000,4172.500000
-2.500000,-0.100000,4044.500000
-2.500000,-0.000000,3918.500000
-2.500000,0.100000,3794.500000
-2.500000,0.200000,3672.500000
-2.500000,0.300000,3552.500000
-2.500000,0.400000,3434.500000
-2.500000,0.500000,3318.500000
-2.500000,0.600000,3204.500000
-2.500000,0.700000,3092.500000
-2.500000,0.800000,2982.500000
-2.500000,0.900000,2874.500000
-2.500000,1.000000,2768.500000
-2.500000,1.100000,2664.500000
-2.500000,1.200000,2562.500000
-2.500000,1.300000,2462.500000
-2.500000,1.400000,2364.500000
-2.500000,1.500000,2268.500000
-2.500000,1.600000,2174.500000
-2.500000,1.700000,2082.500000
-2.500000,1.800000,1992.500000
-2.500000,1.900000,1904.500000
-2.500000,2.000000,1818.500000
-2.500000,2.100000,1734.500000
-2.500000,2.200000,1652.500000
-2.500000,2.300000,1572.500000
-2.500000,2.400000,1494.500000
-2.500000,2.500000,1418.500000
-2.500000,2.600000,1344.500000
-2.500000,2.700000,1272.500000
-2.500000,2.800000,1202.500000
-2.500000,2.900000,1134.500000
-2.500000,3.000000,1068.500000
-2.500000,3.100000,1004.500000
-2.500000,3.200000,942.500000
-2.500000,3.300000,882.500000
-2.500000,3.400000,824.500000
-2.500000,3.500000,768.500000
-2.500000,3.600000,714.500000
-2.500000,3.700000,662.500000
-2.500000,3.800000,612.500000
-2.500000,3.900000,564.500000
-2.500000,4.000000,518.500000
-2.500000,4.100000,474.500000
-2.500000,4.200000,432.500000
-2.500000,4.300000,392.500000
-2.500000,4.400000,354.500000
-2.500000,4.500000,318.500000
-2.500000,4.600000,284.500000
-2.500000,4.700000,252.500000
-2.500000,4.800000,222.500000
-2.500000,4.900000,194.500000
-2.500000,5.000000,168.500000
-2.400000,-5.000000,11589.320000
-2.400000,-4.900000,11375.120000
-2.400000,-4.800000,11162.920000
-2.400000,-4.700000,10952.720000
-2.400000,-4.600000,10744.520000
-2.400000,-4.500000,10538.320000
-2.400000,-4.400000,10334.120000
-2.400000,-4.300000,10131.920000
-2.400000,-4.200000,9931.720000
-2.400000,-4.100000,9733.520000
-2.400000,-4.000000,9537.320000
-2.400000,-3.900000,9343.120000
-2.400000,-3.800000,9150.920000
-2.400000,-3.700000,8960.720000
-2.400000,-3.600000,8772.520000
-2.400000,-3.500000,8586.320000
-2.400000,-3.400000,8402.120000
-2.400000,-3.300000,8219.920000
-2.400000,-3.200000,8039.720000
-2.400000,-3.100000,7861.520000
-2.400000,-3.000000,7685.320000
-2.400000,-2.900000,7511.120000
-2.400000,-2.800000,7338.920000
-2.400000,-2.700000,7168.720000
-2.400000,-2.600000,7000.520000
-2.400000,-2.500000,6834.320000
-2.400000,-2.400000,6670.120000
-2.400000,-2.300000,6507.920000
-2.400000,-2.200000,6347.720000
-2.400000,-2.100000,6189.520000
-2.400000,-2.000000,6033.320000
-2.400000,-1.900000,5879.120000
-2.400000,-1.800000,5726.920000
-2.400000,-1.700000,5576.720000
-2.400000,-1.600000,5428.520000
-2.400000,-1.500000,5282.320000
-2.400000,-1.400000,5138.120000
-2.400000,-1.300000,4995.920000
-2.400000,-1.200000,4855.720000
-2.400000,-1.100000,4717.520000
-2.400000,-1.000000,4581.320000
-2.400000,-0.900000,4447.120000
-2.400000,-0.800000,4314.920000
-2.400000,-0.700000,4184.720000
-2.400000,-0.600000,4056.520000
-2.400000,-0.500000,3930.320000
-2.400000,-0.400000,3806.120000
-2.400000,-0.300000,3683.920000
-2.400000,-0.200000,3563.720000
-2.400000,-0.100000,3445.520000
-2.400000,-0.000000,3329.320000
-2.400000,0.100000,3215.120000
-2.400000,0.200000,3102.920000
-2.400000,0.300000,2992.720000
-2.400000,0.400000,2884.520000
