x,y,z
-8.100000,-3.300000,1.897085
-8.100000,-3.200000,2.124532
-8.100000,-3.100000,2.332744
-8.100000,-3.000000,2.512224
-8.100000,-2.900000,2.656292
-8.100000,-2.800000,2.761059
-8.100000,-2.700000,2.825224
-8.100000,-2.600000,2.849723
-8.100000,-2.500000,2.837304
-8.100000,-2.400000,2.792061
-8.100000,-2.300000,2.718974
-8.100000,-2.200000,2.623493
-8.100000,-2.100000,2.511164
-8.100000,-2.000000,2.387338
-8.100000,-1.900000,2.256945
-8.100000,-1.800000,2.124340
-8.100000,-1.700000,1.993214
-8.100000,-1.600000,1.866560
-8.100000,-1.500000,1.746679
-8.100000,-1.400000,1.635229
-8.100000,-1.300000,1.533286
-8.100000,-1.200000,1.441425
-8.100000,-1.100000,1.359810
-8.100000,-1.000000,1.288277
-8.100000,-0.900000,1.226420
-8.100000,-0.800000,1.173667
-8.100000,-0.700000,1.129346
-8.100000,-0.600000,1.092747
-8.100000,-0.500000,1.063168
-8.100000,-0.400000,1.039956
-8.100000,-0.300000,1.022537
-8.100000,-0.200000,1.010444
-8.100000,-0.100000,1.003330
-8.100000,-0.000000,1.000983
-8.100000,0.100000,1.003330
-8.100000,0.200000,1.010444
-8.100000,0.300000,1.022537
-8.100000,0.400000,1.039956
-8.100000,0.500000,1.063168
-8.100000,0.600000,1.092747
-8.100000,0.700000,1.129346
-8.100000,0.800000,1.173667
-8.100000,0.900000,1.226420
-8.100000,1.000000,1.288277
-8.100000,1.100000,1.359810
-8.100000,1.200000,1.441425
-8.100000,1.300000,1.533286
-8.100000,1.400000,1.635229
-8.100000,1.500000,1.746679
-8.100000,1.600000,1.866560
-8.100000,1.700000,1.993214
-8.100000,1.800000,2.124340
-8.100000,1.900000,2.256945
-8.100000,2.000000,2.387338
-8.100000,2.100000,2.511164
-8.100000,2.200000,2.623493
-8.100000,2.300000,2.718974
-8.100000,2.400000,2.792061
-8.100000,2.500000,2.837304
-8.100000,2.600000,2.849723
-8.100000,2.700000,2.825224
-8.100000,2.800000,2.761059
-8.100000,2.900000,2.656292
-8.100000,3.000000,2.512224
-8.100000,3.100000,2.332744
-8.100000,3.200000,2.124532
-8.100000,3.300000,1.897085
-8.100000,3.400000,1.662494
-8.100000,3.500000,1.434947
-8.100000,3.600000,1.229944
-8.100000,3.700000,1.063232
-8.100000,3.800000,0.949507
-8.100000,3.900000,0.900975
-8.100000,4.000000,0.925882
-8.100000,4.100000,1.027184
-8.100000,4.200000,1.201514
-8.100000,4.300000,1.438643
-8.100000,4.400000,1.721573
-8.100000,4.500000,2.027388
-8.100000,4.600000,2.328892
-8.100000,4.700000,2.596983
-8.100000,4.800000,2.803601
-8.100000,4.900000,2.924979
-8.100000,5.000000,2.944829
-8.100000,5.100000,2.857045
-8.100000,5.200000,2.667488
-8.100000,5.300000,2.394472
-8.100000,5.400000,2.067679
-8.100000,5.500000,1.725453
-8.100000,5.600000,1.410578
-8.100000,5.700000,1.164986
-8.100000,5.800000,1.023977
-8.100000,5.900000,1.010772
-8.100000,6.000000,1.132252
-8.100000,6.100000,1.376673
-8.100000,6.200000,1.713963
-8.100000,6.300000,2.098846
-8.100000,6.400000,2.476632
-8.100000,6.500000,2.791019
-8.100000,6.600000,2.992836
-8.100000,6.700000,3.048397
-8.100000,6.800000,2.945970
-8.100000,6.900000,2.699104
-8.100000,7.000000,2.345893
-8.100000,7.100000,1.943954
-8.100000,7.200000,1.561593
-8.100000,7.300000,1.266425
-8.100000,7.400000,1.113318
-8.100000,7.500000,1.133809
-8.100000,7.600000,1.329132
-8.100000,7.700000,1.668456
-8.100000,7.800000,2.093082
-8.100000,7.900000,2.526255
-8.100000,8.000000,2.887072
-8.100000,8.100000,3.106034
-8.100000,8.200000,3.139233
-8.100000,8.300000,2.978203
-8.100000,8.400000,2.653125
-8.100000,8.500000,2.228274
-8.100000,8.600000,1.790170
-8.100000,8.700000,1.430467
-8.100000,8.800000,1.226906
-8.100000,8.900000,1.226301
-8.100000,9.000000,1.433397
-8.100000,9.100000,1.808337
-8.100000,9.200000,2.273817
-8.100000,9.300000,2.730835
-8.100000,9.400000,3.079967
-8.100000,9.500000,3.243633
-8.100000,9.600000,3.184324
-8.100000,9.700000,2.914383
-8.100000,9.800000,2.494675
-8.100000,9.900000,2.021920
-8.100000,10.000000,1.607150
-8.000000,-10.000000,1.934517
-8.000000,-9.900000,2.408662
-8.000000,-9.800000,2.849333
-8.000000,-9.700000,3.152907
-8.000000,-9.600000,3.249384
-8.000000,-9.500000,3.117500
-8.000000,-9.400000,2.788183
-8.000000,-9.300000,2.336082
-8.000000,-9.200000,1.861597
-8.000000,-9.100000,1.467881
-8.000000,-9.000000,1.238117
-8.000000,-8.900000,1.218074
-8.000000,-8.800000,1.407462
-8.000000,-8.700000,1.761521
-8.000000,-8.600000,2.201971
-8.000000,-8.500000,2.634539
-8.000000,-8.400000,2.969017
-8.000000,-8.300000,3.137571
-8.000000,-8.200000,3.107633
-8.000000,-8.100000,2.887072
-8.000000,-8.000000,2.521058
-8.000000,-7.900000,2.081736
-8.000000,-7.800000,1.653181
-8.000000,-7.700000,1.314856
-8.000000,-7.600000,1.126840
-8.000000,-7.500000,1.119510
-8.000000,-7.400000,1.289309
-8.000000,-7.300000,1.600972
-8.000000,-7.200000,1.995330
-8.000000,-7.100000,2.400899
-8.000000,-7.000000,2.746894
-8.000000,-6.900000,2.975297
-8.000000,-6.800000,3.049948
-8.000000,-6.700000,2.961351
-8.000000,-6.600000,2.726743
-8.000000,-6.500000,2.385803
-8.000000,-6.400000,1.993081
-8.000000,-6.300000,1.608652
-8.000000,-6.200000,1.288621
-8.000000,-6.100000,1.076993
-8.000000,-6.000000,1.000000
-8.000000,-5.900000,1.063513
-8.000000,-5.800000,1.253613
-8.000000,-5.700000,1.539916
-8.000000,-5.600000,1.880887
-8.000000,-5.500000,2.230186
-8.000000,-5.400000,2.543060
-8.000000,-5.300000,2.781906
-8.000000,-5.200000,2.920364
-8.000000,-5.100000,2.945584
-8.000000,-5.000000,2.858592
-8.000000,-4.900000,2.672947
-8.000000,-4.800000,2.412078
-8.000000,-4.700000,2.105775
-8.000000,-4.600000,1.786386
-8.000000,-4.500000,1.485175
-8.000000,-4.400000,1.229248
-8.000000,-4.300000,1.039299
-8.000000,-4.200000,0.928302
-8.000000,-4.100000,0.901145
-8.000000,-4.000000,0.955106
-8.000000,-3.900000,1.080983
-8.000000,-3.800000,1.264667
-8.000000,-3.700000,1.488929
-8.000000,-3.600000,1.735217
-8.000000,-3.500000,1.985291
-8.000000,-3.400000,2.222577
-8.000000,-3.300000,2.433172
-8.000000,-3.200000,2.606463
-8.000000,-3.100000,2.735396
-8.000000,-3.000000,2.816422
-8.000000,-2.900000,2.849195
-8.000000,-2.800000,2.836093
-8.000000,-2.700000,2.781632
-8.000000,-2.600000,2.691842
-8.000000,-2.500000,2.573657
-8.000000,-2.400000,2.434364
-8.000000,-2.300000,2.281135
-8.000000,-2.200000,2.120659
-8.000000,-2.100000,1.958878
-8.000000,-2.000000,1.800818
-8.000000,-1.900000,1.650510
-8.000000,-1.800000,1.510983
-8.000000,-1.700000,1.384315
-8.000000,-1.600000,1.271720
-8.000000,-1.500000,1.173667
-8.000000,-1.400000,1.090004
-8.000000,-1.300000,1.020095
-8.000000,-1.200000,0.962941
-8.000000,-1.100000,0.917295
-8.000000,-1.000000,0.881765
-8.000000,-0.900000,0.854899
-8.000000,-0.800000,0.835252
-8.000000,-0.700000,0.821443
-8.000000,-0.600000,0.812195
-8.000000,-0.500000,0.806367
-8.000000,-0.400000,0.802970
-8.000000,-0.300000,0.801186
-8.000000,-0.200000,0.800373
-8.000000,-0.100000,0.800070
-8.000000,-0.000000,0.800000
-8.000000,0.100000,0.800070
-8.000000,0.200000,0.800373
-8.000000,0.300000,0.801186
-8.000000,0.400000,0.802970
-8.000000,0.500000,0.806367
-8.000000,0.600000,0.812195
-8.000000,0.700000,0.821443
-8.000000,0.800000,0.835252
-8.000000,0.900000,0.854899
-8.000000,1.000000,0.881765
-8.000000,1.100000,0.917295
-8.000000,1.200000,0.962941
-8.000000,1.300000,1.020095
-8.000000,1.400000,1.090004
-8.000000,1.500000,1.173667
-8.000000,1.600000,1.271720
-8.000000,1.700000,1.384315
-8.000000,1.800000,1.510983
-8.000000,1.900000,1.650510
-8.000000,2.000000,1.800818
-8.000000,2.100000,1.958878
-8.000000,2.200000,2.120659
-8.000000,2.300000,2.281135
-8.000000,2.400000,2.434364
-8.000000,2.500000,2.573657
-8.000000,2.600000,2.691842
-8.000000,2.700000,2.781632
-8.000000,2.800000,2.836093
-8.000000,2.900000,2.849195
-8.000000,3.000000,2.816422
-8.000000,3.100000,2.735396
-8.000000,3.200000,2.606463
-8.000000,3.300000,2.433172
-8.000000,3.400000,2.222577
-8.000000,3.500000,1.985291
-8.000000,3.600000,1.735217
-8.000000,3.700000,1.488929
-8.000000,3.800000,1.264667
-8.000000,3.900000,1.080983
-8.000000,4.000000,0.955106
-8.000000,4.100000,0.901145
-8.000000,4.200000,0.928302
-8.000000,4.300000,1.039299
-8.000000,4.400000,1.229248
-8.000000,4.500000,1.485175
-8.000000,4.600000,1.786386
-8.000000,4.700000,2.105775
-8.000000,4.800000,2.412078
-8.000000,4.900000,2.672947
-8.000000,5.000000,2.858592
-8.000000,5.100000,2.945584
-8.000000,5.200000,2.920364
-8.000000,5.300000,2.781906
-8.000000,5.400000,2.543060
-8.000000,5.500000,2.230186
-8.000000,5.600000,1.880887
-8.000000,5.700000,1.539916
-8.000000,5.800000,1.253613
-8.000000,5.900000,1.063513
-8.000000,6.000000,1.000000
-8.000000,6.100000,1.076993
-8.000000,6.200000,1.288621
-8.000000,6.300000,1.608652
-8.000000,6.400000,1.993081
-8.000000,6.500000,2.385803
-8.000000,6.600000,2.726743
-8.000000,6.700000,2.961351
-8.000000,6.800000,3.049948
-8.000000,6.900000,2.975297
-8.000000,7.000000,2.746894
-8.000000,7.100000,2.400899
-8.000000,7.200000,1.995330
-8.000000,7.300000,1.600972
-8.000000,7.400000,1.289309
-8.000000,7.500000,1.119510
-8.000000,7.600000,1.126840
-8.000000,7.700000,1.314856
-8.000000,7.800000,1.653181
-8.000000,7.900000,2.081736
-8.000000,8.000000,2.521058
-8.000000,8.100000,2.887072
-8.000000,8.200000,3.107633
-8.000000,8.300000,3.137571
-8.000000,8.400000,2.969017
-8.000000,8.500000,2.634539
-8.000000,8.600000,2.201971
-8.000000,8.700000,1.761521
-8.000000,8.800000,1.407462
-8.000000,8.900000,1.218074
-8.000000,9.000000,1.238117
-8.000000,9.100000,1.467881
-8.000000,9.200000,1.861597
-8.000000,9.300000,2.336082
-8.000000,9.400000,2.788183
-8.000000,9.500000,3.117500
-8.000000,9.600000,3.249384
-8.000000,9.700000,3.152907
-8.000000,9.800000,2.849333
-8.000000,9.900000,2.408662
-8.000000,10.000000,1.934517
-7.900000,-10.000000,2.311978
-7.900000,-9.900000,2.771812
-7.900000,-9.800000,3.110777
-7.900000,-9.700000,3.249028
-7.900000,-9.600000,3.154971
-7.900000,-9.500000,2.851268
-7.900000,-9.400000,2.408124
-7.900000,-9.300000,1.925958
-7.900000,-9.200000,1.511860
-7.900000,-9.100000,1.255436
-7.900000,-9.000000,1.209469
-7.900000,-8.900000,1.379476
-7.900000,-8.800000,1.724011
-7.900000,-8.700000,2.165134
-7.900000,-8.600000,2.606266
-7.900000,-8.500000,2.953237
-7.900000,-8.400000,3.133897
-7.900000,-8.300000,3.112255
-7.900000,-8.200000,2.894520
-7.900000,-8.100000,2.526255
-7.900000,-8.000000,2.081736
-7.900000,-7.900000,1.648117
-7.900000,-7.800000,1.307869
-7.900000,-7.700000,1.123037
-7.900000,-7.600000,1.124281
-7.900000,-7.500000,1.306463
-7.900000,-7.400000,1.631210
-7.900000,-7.300000,2.035479
-7.900000,-7.200000,2.444124
-7.900000,-7.100000,2.783887
-7.900000,-7.000000,2.996191
-7.900000,-6.900000,3.046535
-7.900000,-6.800000,2.929132
-7.900000,-6.700000,2.666339
-7.900000,-6.600000,2.303415
-7.900000,-6.500000,1.899865
-7.900000,-6.400000,1.519091
-7.900000,-6.300000,1.218194
-7.900000,-6.200000,1.039535
-7.900000,-6.100000,1.005229
-7.900000,-6.000000,1.115163
-7.900000,-5.900000,1.348480
-7.900000,-5.800000,1.667987
-7.900000,-5.700000,2.026525
-7.900000,-5.600000,2.374180
-7.900000,-5.500000,2.665222
-7.900000,-5.400000,2.863821
-7.900000,-5.300000,2.947904
-7.900000,-5.200000,2.910835
-7.900000,-5.100000,2.760957
-7.900000,-5.000000,2.519315
-7.900000,-4.900000,2.216063
-7.900000,-4.800000,1.886180
-7.900000,-4.700000,1.565107
-7.900000,-4.600000,1.284827
-7.900000,-4.500000,1.070806
-7.900000,-4.400000,0.940004
-7.900000,-4.300000,0.900054
-7.900000,-4.200000,0.949507
-7.900000,-4.100000,1.078969
-7.900000,-4.000000,1.272875
-7.900000,-3.900000,1.511605
-7.900000,-3.800000,1.773697
-7.900000,-3.700000,2.037895
-7.900000,-3.600000,2.284879
-7.900000,-3.500000,2.498566
-7.900000,-3.400000,2.666923
-7.900000,-3.300000,2.782321
-7.900000,-3.200000,2.841471
-7.900000,-3.100000,2.845029
-7.900000,-3.000000,2.796959
-7.900000,-2.900000,2.703762
-7.900000,-2.800000,2.573657
-7.900000,-2.700000,2.415780
-7.900000,-2.600000,2.239476
-7.900000,-2.500000,2.053698
-7.900000,-2.400000,1.866560
-7.900000,-2.300000,1.685016
-7.900000,-2.200000,1.514690
-7.900000,-2.100000,1.359810
-7.900000,-2.000000,1.223247
-7.900000,-1.900000,1.106617
-7.900000,-1.800000,1.010444
-7.900000,-1.700000,0.934337
-7.900000,-1.600000,0.877184
-7.900000,-1.500000,0.837344
-7.900000,-1.400000,0.812816
-7.900000,-1.300000,0.801395
-7.900000,-1.200000,0.800798
-7.900000,-1.100000,0.808768
-7.900000,-1.000000,0.823148
-7.900000,-0.900000,0.841939
-7.900000,-0.800000,0.863335
-7.900000,-0.700000,0.885737
-7.900000,-0.600000,0.907770
-7.900000,-0.500000,0.928269
-7.900000,-0.400000,0.946280
-7.900000,-0.300000,0.961045
-7.900000,-0.200000,0.971991
-7.900000,-0.100000,0.978715
-7.900000,-0.000000,0.980983
-7.900000,0.100000,0.978715
-7.900000,0.200000,0.971991
-7.900000,0.300000,0.961045
-7.900000,0.400000,0.946280
-7.900000,0.500000,0.928269
-7.900000,0.600000,0.907770
-7.900000,0.700000,0.885737
-7.900000,0.800000,0.863335
-7.900000,0.900000,0.841939
-7.900000,1.000000,0.823148
-7.900000,1.100000,0.808768
-7.900000,1.200000,0.800798
-7.900000,1.300000,0.801395
-7.900000,1.400000,0.812816
-7.900000,1.500000,0.837344
-7.900000,1.600000,0.877184
-7.900000,1.700000,0.934337
-7.900000,1.800000,1.010444
-7.900000,1.900000,1.106617
-7.900000,2.000000,1.223247
-7.900000,2.100000,1.359810
-7.900000,2.200000,1.514690
-7.900000,2.300000,1.685016
-7.900000,2.400000,1.866560
-7.900000,2.500000,2.053698
-7.900000,2.600000,2.239476
-7.900000,2.700000,2.415780
-7.900000,2.800000,2.573657
-7.900000,2.900000,2.703762
-7.900000,3.000000,2.796959
-7.900000,3.100000,2.845029
-7.900000,3.200000,2.841471
-7.900000,3.300000,2.782321
-7.900000,3.400000,2.666923
-7.900000,3.500000,2.498566
-7.900000,3.600000,2.284879
-7.900000,3.700000,2.037895
-7.900000,3.800000,1.773697
-7.900000,3.900000,1.511605
-7.900000,4.000000,1.272875
-7.900000,4.100000,1.078969
-7.900000,4.200000,0.949507
-7.900000,4.300000,0.900054
-7.900000,4.400000,0.940004
-7.900000,4.500000,1.070806
-7.900000,4.600000,1.284827
-7.900000,4.700000,1.565107
-7.900000,4.800000,1.886180
-7.900000,4.900000,2.216063
-7.900000,5.000000,2.519315
-7.900000,5.100000,2.760957
-7.900000,5.200000,2.910835
-7.900000,5.300000,2.947904
-7.900000,5.400000,2.863821
-7.900000,5.500000,2.665222
-7.900000,5.600000,2.374180
-7.900000,5.700000,2.026525
-7.900000,5.800000,1.667987
-7.900000,5.900000,1.348480
-7.900000,6.000000,1.115163
-7.900000,6.100000,1.005229
-7.900000,6.200000,1.039535
-7.900000,6.300000,1.218194
-7.900000,6.400000,1.519091
-7.900000,6.500000,1.899865
-7.900000,6.600000,2.303415
-7.900000,6.700000,2.666339
-7.900000,6.800000,2.929132
-7.900000,6.900000,3.046535
-7.900000,7.000000,2.996191
-7.900000,7.100000,2.783887
-7.900000,7.200000,2.444124
-7.900000,7.300000,2.035479
-7.900000,7.400000,1.631210
-7.900000,7.500000,1.306463
-7.900000,7.600000,1.124281
-7.900000,7.700000,1.123037
-7.900000,7.800000,1.307869
-7.900000,7.900000,1.648117
-7.900000,8.000000,2.081736
-7.900000,8.100000,2.526255
-7.900000,8.200000,2.894520
-7.900000,8.300000,3.112255
-7.900000,8.400000,3.133897
-7.900000,8.500000,2.953237
-7.900000,8.600000,2.606266
-7.900000,8.700000,2.165134
-7.900000,8.800000,1.724011
-7.900000,8.900000,1.379476
-7.900000,9.000000,1.209469
-7.900000,9.100000,1.255436
-7.900000,9.200000,1.511860
-7.900000,9.300000,1.925958
-7.900000,9.400000,2.408124
-7.900000,9.500000,2.851268
-7.900000,9.600000,3.154971
-7.900000,9.700000,3.249028
-7.900000,9.800000,3.110777
-7.900000,9.900000,2.771812
-7.900000,10.000000,2.311978
-7.800000,-10.000000,2.681052
-7.800000,-9.900000,3.055984
-7.800000,-9.800000,3.240034
-7.800000,-9.700000,3.189953
-7.800000,-9.600000,2.918344
-7.800000,-9.500000,2.489223
-7.800000,-9.400000,2.001769
-7.800000,-9.300000,1.566534
-7.800000,-9.200000,1.279907
-7.800000,-9.100000,1.202741
-7.800000,-9.000000,1.347785
-7.800000,-8.900000,1.678327
-7.800000,-8.800000,2.117828
-7.800000,-8.700000,2.567883
-7.800000,-8.600000,2.930183
-7.800000,-8.500000,3.127515
-7.800000,-8.400000,3.119374
-7.800000,-8.300000,2.909135
-7.800000,-8.200000,2.541769
-7.800000,-8.100000,2.093082
-7.800000,-8.000000,1.653181
-7.800000,-7.900000,1.307869
-7.800000,-7.800000,1.121833
-7.800000,-7.700000,1.126859
-7.800000,-7.600000,1.317072
-7.800000,-7.500000,1.651684
-7.800000,-7.400000,2.064216
-7.800000,-7.300000,2.476023
-7.800000,-7.200000,2.811272
-7.800000,-7.100000,3.010523
-7.800000,-7.000000,3.040517
-7.800000,-6.900000,2.898703
-7.800000,-6.800000,2.612094
-7.800000,-6.700000,2.231096
-7.800000,-6.600000,1.819787
-7.800000,-6.500000,1.444574
-7.800000,-6.400000,1.163283
-7.800000,-6.300000,1.016440
-7.800000,-6.200000,1.021958
-7.800000,-6.100000,1.173790
-7.800000,-6.000000,1.444370
-7.800000,-5.900000,1.790122
-7.800000,-5.800000,2.158882
-7.800000,-5.700000,2.497942
-7.800000,-5.600000,2.761463
-7.800000,-5.500000,2.916253
-7.800000,-5.400000,2.945263
-7.800000,-5.300000,2.848576
-7.800000,-5.200000,2.642028
-7.800000,-5.100000,2.353927
-7.800000,-5.000000,2.020531
-7.800000,-4.900000,1.681017
-7.800000,-4.800000,1.372640
-7.800000,-4.700000,1.126670
-7.800000,-4.600000,0.965480
-7.800000,-4.500000,0.900993
-7.800000,-4.400000,0.934474
-7.800000,-4.300000,1.057501
-7.800000,-4.200000,1.253836
-7.800000,-4.100000,1.501857
-7.800000,-4.000000,1.777205
-7.800000,-3.900000,2.055341
-7.800000,-3.800000,2.313749
-7.800000,-3.700000,2.533639
-7.800000,-3.600000,2.701057
-7.800000,-3.500000,2.807393
-7.800000,-3.400000,2.849347
-7.800000,-3.300000,2.828457
-7.800000,-3.200000,2.750298
-7.800000,-3.100000,2.623493
-7.800000,-3.000000,2.458653
-7.800000,-2.900000,2.267351
-7.800000,-2.800000,2.061200
-7.800000,-2.700000,1.851104
-7.800000,-2.600000,1.646686
-7.800000,-2.500000,1.455923
-7.800000,-2.400000,1.284950
-7.800000,-2.300000,1.138035
-7.800000,-2.200000,1.017665
-7.800000,-2.100000,0.924737
-7.800000,-2.000000,0.858800
-7.800000,-1.900000,0.818327
-7.800000,-1.800000,0.800993
-7.800000,-1.700000,0.803938
-7.800000,-1.600000,0.824001
-7.800000,-1.500000,0.857916
-7.800000,-1.400000,0.902473
-7.800000,-1.300000,0.954637
-7.800000,-1.200000,1.011631
-7.800000,-1.100000,1.070983
-7.800000,-1.000000,1.130551
-7.800000,-0.900000,1.188523
-7.800000,-0.800000,1.243402
-7.800000,-0.700000,1.293980
-7.800000,-0.600000,1.339304
-7.800000,-0.500000,1.378642
-7.800000,-0.400000,1.411442
-7.800000,-0.300000,1.437308
-7.800000,-0.200000,1.455960
-7.800000,-0.100000,1.467219
-7.800000,-0.000000,1.470983
-7.800000,0.100000,1.467219
-7.800000,0.200000,1.455960
-7.800000,0.300000,1.437308
-7.800000,0.400000,1.411442
-7.800000,0.500000,1.378642
-7.800000,0.600000,1.339304
-7.800000,0.700000,1.293980
-7.800000,0.800000,1.243402
-7.800000,0.900000,1.188523
-7.800000,1.000000,1.130551
-7.800000,1.100000,1.070983
-7.800000,1.200000,1.011631
-7.800000,1.300000,0.954637
-7.800000,1.400000,0.902473
-7.800000,1.500000,0.857916
-7.800000,1.600000,0.824001
-7.800000,1.700000,0.803938
-7.800000,1.800000,0.800993
-7.800000,1.900000,0.818327
-7.800000,2.000000,0.858800
-7.800000,2.100000,0.924737
-7.800000,2.200000,1.017665
-7.800000,2.300000,1.138035
-7.800000,2.400000,1.284950
-7.800000,2.500000,1.455923
-7.800000,2.600000,1.646686
-7.800000,2.700000,1.851104
-7.800000,2.800000,2.061200
-7.800000,2.900000,2.267351
-7.800000,3.000000,2.458653
-7.800000,3.100000,2.623493
-7.800000,3.200000,2.750298
-7.800000,3.300000,2.828457
-7.800000,3.400000,2.849347
-7.800000,3.500000,2.807393
-7.800000,3.600000,2.701057
-7.800000,3.700000,2.533639
-7.800000,3.800000,2.313749
-7.800000,3.900000,2.055341
-7.800000,4.000000,1.777205
-7.800000,4.100000,1.501857
-7.800000,4.200000,1.253836
-7.800000,4.300000,1.057501
-7.800000,4.400000,0.934474
-7.800000,4.500000,0.900993
-7.800000,4.600000,0.965480
-7.800000,4.700000,1.126670
-7.800000,4.800000,1.372640
-7.800000,4.900000,1.681017
-7.800000,5.000000,2.020531
-7.800000,5.100000,2.353927
-7.800000,5.200000,2.642028
-7.800000,5.300000,2.848576
-7.800000,5.400000,2.945263
-7.800000,5.500000,2.916253
-7.800000,5.600000,2.761463
-7.800000,5.700000,2.497942
-7.800000,5.800000,2.158882
-7.800000,5.900000,1.790122
-7.800000,6.000000,1.444370
-7.800000,6.100000,1.173790
-7.800000,6.200000,1.021958
-7.800000,6.300000,1.016440
-7.800000,6.400000,1.163283
-7.800000,6.500000,1.444574
-7.800000,6.600000,1.819787
-7.800000,6.700000,2.231096
-7.800000,6.800000,2.612094
-7.800000,6.900000,2.898703
-7.800000,7.000000,3.040517
-7.800000,7.100000,3.010523
-7.800000,7.200000,2.811272
-7.800000,7.300000,2.476023
-7.800000,7.400000,2.064216
-7.800000,7.500000,1.651684
-7.800000,7.600000,1.317072
-7.800000,7.700000,1.126859
-7.800000,7.800000,1.121833
-7.800000,7.900000,1.307869
-7.800000,8.000000,1.653181
-7.800000,8.100000,2.093082
-7.800000,8.200000,2.541769
-7.800000,8.300000,2.909135
-7.800000,8.400000,3.119374
-7.800000,8.500000,3.127515
-7.800000,8.600000,2.930183
-7.800000,8.700000,2.567883
-7.800000,8.800000,2.117828
-7.800000,8.900000,1.678327
-7.800000,9.000000,1.347785
-7.800000,9.100000,1.202741
-7.800000,9.200000,1.279907
-7.800000,9.300000,1.566534
-7.800000,9.400000,2.001769
-7.800000,9.500000,2.489223
-7.800000,9.600000,2.918344
-7.800000,9.700000,3.189953
-7.800000,9.800000,3.240034
-7.800000,9.900000,3.055984
-7.800000,10.000000,2.681052
-7.700000,-10.000000,2.986693
-7.700000,-9.900000,3.219690
-7.700000,-9.800000,3.219624
-7.700000,-9.700000,2.987196
-7.700000,-9.600000,2.578254
-7.700000,-9.500000,2.089152
-7.700000,-9.400000,1.633095
-7.700000,-9.300000,1.313380
-7.700000,-9.200000,1.199876
-7.700000,-9.100000,1.314029
-7.700000,-9.000000,1.625438
-7.700000,-8.900000,2.060245
-7.700000,-8.800000,2.518906
-7.700000,-8.700000,2.898943
-7.700000,-8.600000,3.117396
-7.700000,-8.500000,3.128107
-7.700000,-8.400000,2.930344
-7.700000,-8.300000,2.567363
-7.700000,-8.200000,2.115779
-7.700000,-8.100000,1.668456
-7.700000,-8.000000,1.314856
-7.700000,-7.900000,1.123037
-7.700000,-7.800000,1.126859
-7.700000,-7.700000,1.320661
-7.700000,-7.600000,1.662011
-7.700000,-7.500000,2.081471
-7.700000,-7.400000,2.497019
-7.700000,-7.300000,2.830057
-7.700000,-7.200000,3.019856
-7.700000,-7.100000,3.033835
-7.700000,-7.000000,2.872088
-7.700000,-6.900000,2.565743
-7.700000,-6.800000,2.169918
-7.700000,-6.700000,1.752939
-7.700000,-6.600000,1.384011
-7.700000,-6.500000,1.121581
-7.700000,-6.400000,1.004328
-7.700000,-6.300000,1.046050
-7.700000,-6.200000,1.234959
-7.700000,-6.100000,1.537101
-7.700000,-6.000000,1.902971
-7.700000,-5.900000,2.275987
-7.700000,-5.800000,2.601326
-7.700000,-5.700000,2.833756
-7.700000,-5.600000,2.943386
-7.700000,-5.500000,2.918710
-7.700000,-5.400000,2.766803
-7.700000,-5.300000,2.510944
-7.700000,-5.200000,2.186302
-7.700000,-5.100000,1.834477
-7.700000,-5.000000,1.497774
-7.700000,-4.900000,1.213998
-7.700000,-4.800000,1.012360
-7.700000,-4.700000,0.910873
-7.700000,-4.600000,0.915375
-7.700000,-4.500000,1.020063
-7.700000,-4.400000,1.209278
-7.700000,-4.300000,1.460151
-7.700000,-4.200000,1.745690
-7.700000,-4.100000,2.037895
-7.700000,-4.000000,2.310563
-7.700000,-3.900000,2.541527
-7.700000,-3.800000,2.714186
-7.700000,-3.700000,2.818286
-7.700000,-3.600000,2.850000
-7.700000,-3.500000,2.811411
-7.700000,-3.400000,2.709559
-7.700000,-3.300000,2.555207
-7.700000,-3.200000,2.361506
-7.700000,-3.100000,2.142675
-7.700000,-3.000000,1.912829
-7.700000,-2.900000,1.685016
-7.700000,-2.800000,1.470501
-7.700000,-2.700000,1.278320
-7.700000,-2.600000,1.115064
-7.700000,-2.500000,0.984889
-7.700000,-2.400000,0.889677
-7.700000,-2.300000,0.829328
-7.700000,-2.200000,0.802114
-7.700000,-2.100000,0.805071
-7.700000,-2.000000,0.834383
-7.700000,-1.900000,0.885737
-7.700000,-1.800000,0.954637
-7.700000,-1.700000,1.036650
-7.700000,-1.600000,1.127604
-7.700000,-1.500000,1.223725
-7.700000,-1.400000,1.321717
-7.700000,-1.300000,1.418802
-7.700000,-1.200000,1.512722
-7.700000,-1.100000,1.601714
-7.700000,-1.000000,1.684463
-7.700000,-0.900000,1.760044
-7.700000,-0.800000,1.827860
-7.700000,-0.700000,1.887575
-7.700000,-0.600000,1.939054
-7.700000,-0.500000,1.982298
-7.700000,-0.400000,2.017399
-7.700000,-0.300000,2.044491
-7.700000,-0.200000,2.063718
-7.700000,-0.100000,2.075199
-7.700000,-0.000000,2.079017
-7.700000,0.100000,2.075199
-7.700000,0.200000,2.063718
-7.700000,0.300000,2.044491
-7.700000,0.400000,2.017399
-7.700000,0.500000,1.982298
-7.700000,0.600000,1.939054
-7.700000,0.700000,1.887575
-7.700000,0.800000,1.827860
-7.700000,0.900000,1.760044
