x,y,z
-3.400000,-1.300000,195859.418383
-3.400000,-1.200000,193371.925373
-3.400000,-1.100000,191018.539922
-3.400000,-1.000000,188787.502777
-3.400000,-0.900000,186654.887219
-3.400000,-0.800000,184613.886245
-3.400000,-0.700000,182643.605428
-3.400000,-0.600000,180746.061675
-3.400000,-0.500000,178909.576271
-3.400000,-0.400000,177131.376855
-3.400000,-0.300000,175408.330001
-3.400000,-0.200000,173737.854150
-3.400000,-0.100000,172117.947349
-3.400000,-0.000000,170544.525211
-3.400000,0.100000,169023.279425
-3.400000,0.200000,167548.548326
-3.400000,0.300000,166117.306446
-3.400000,0.400000,164738.233069
-3.400000,0.500000,163404.932822
-3.400000,0.600000,162124.169089
-3.400000,0.700000,160897.812010
-3.400000,0.800000,159727.727646
-3.400000,0.900000,158614.779388
-3.400000,1.000000,157568.474888
-3.400000,1.100000,156600.482846
-3.400000,1.200000,155711.488581
-3.400000,1.300000,154923.542989
-3.400000,1.400000,154238.564094
-3.400000,1.500000,153687.889744
-3.400000,1.600000,153293.460807
-3.400000,1.700000,153081.673959
-3.400000,1.800000,153085.181289
-3.400000,1.900000,153358.174370
-3.400000,2.000000,153948.230786
-3.400000,2.100000,154921.748341
-3.400000,2.200000,156362.906453
-3.400000,2.300000,158366.043027
-3.400000,2.400000,161047.892432
-3.400000,2.500000,164548.873581
-3.400000,2.600000,169030.662084
-3.400000,2.700000,174696.593505
-3.400000,2.800000,181774.780025
-3.400000,2.900000,190541.285591
-3.400000,3.000000,201315.109871
-3.400000,3.100000,214472.746532
-3.400000,3.200000,230452.012774
-3.400000,3.300000,249754.290209
-3.400000,3.400000,272971.531995
-3.400000,3.500000,300772.932418
-3.400000,3.600000,333936.554729
-3.400000,3.700000,373344.166129
-3.400000,3.800000,420004.901947
-3.400000,3.900000,475071.618946
-3.400000,4.000000,539851.806071
-3.400000,4.100000,615815.763825
-3.400000,4.200000,704634.042963
-3.400000,4.300000,808178.938106
-3.400000,4.400000,928559.610275
-3.400000,4.500000,1068132.301374
-3.400000,4.600000,1229535.576813
-3.400000,4.700000,1415707.921983
-3.400000,4.800000,1629928.756571
-3.400000,4.900000,1875820.282564
-3.400000,5.000000,2157421.679728
-3.300000,-5.000000,3892791.737682
-3.300000,-4.900000,3396974.298699
-3.300000,-4.800000,2960953.902231
-3.300000,-4.700000,2578358.430002
-3.300000,-4.600000,2243399.850896
-3.300000,-4.500000,1950826.490239
-3.300000,-4.400000,1695877.733621
-3.300000,-4.300000,1474256.335272
-3.300000,-4.200000,1282083.524962
-3.300000,-4.100000,1115873.425972
-3.300000,-4.000000,972486.172509
-3.300000,-3.900000,849110.366751
-3.300000,-3.800000,743240.570686
-3.300000,-3.700000,652628.800528
-3.300000,-3.600000,575286.084068
-3.300000,-3.500000,509446.701147
-3.300000,-3.400000,453539.536872
-3.300000,-3.300000,406194.581653
-3.300000,-3.200000,366189.288745
-3.300000,-3.100000,332460.879232
-3.300000,-3.000000,304087.584698
-3.300000,-2.900000,280249.746799
-3.300000,-2.800000,260251.121163
-3.300000,-2.700000,243485.642518
-3.300000,-2.600000,229429.040839
-3.300000,-2.500000,217636.703348
-3.300000,-2.400000,207719.409427
-3.300000,-2.300000,199361.244554
-3.300000,-2.200000,192286.155475
-3.300000,-2.100000,186264.710729
-3.300000,-2.000000,181103.611273
-3.300000,-1.900000,176641.377124
-3.300000,-1.800000,172744.698686
-3.300000,-1.700000,169312.388371
-3.300000,-1.600000,166251.947509
-3.300000,-1.500000,163487.997382
-3.300000,-1.400000,160970.925435
-3.300000,-1.300000,158647.706131
-3.300000,-1.200000,156491.336236
-3.300000,-1.100000,154463.827759
-3.300000,-1.000000,152545.304695
-3.300000,-0.900000,150724.100402
-3.300000,-0.800000,148982.440999
-3.300000,-0.700000,147306.688889
-3.300000,-0.600000,145698.735682
-3.300000,-0.500000,144146.852111
-3.300000,-0.400000,142647.643875
-3.300000,-0.300000,141195.862869
-3.300000,-0.200000,139792.412463
-3.300000,-0.100000,138435.197523
-3.300000,-0.000000,137119.849771
-3.300000,0.100000,135846.606635
-3.300000,0.200000,134618.305980
-3.300000,0.300000,133427.171950
-3.300000,0.400000,132284.118684
-3.300000,0.500000,131181.728900
-3.300000,0.600000,130125.210587
-3.300000,0.700000,129120.326923
-3.300000,0.800000,128160.640683
-3.300000,0.900000,127256.626077
-3.300000,1.000000,126414.525469
-3.300000,1.100000,125640.276833
-3.300000,1.200000,124942.294157
-3.300000,1.300000,124334.120986
-3.300000,1.400000,123826.212412
-3.300000,1.500000,123441.351619
-3.300000,1.600000,123205.291123
-3.300000,1.700000,123137.337877
-3.300000,1.800000,123280.047565
-3.300000,1.900000,123678.779608
-3.300000,2.000000,124382.082031
-3.300000,2.100000,125456.686572
-3.300000,2.200000,126979.601112
-3.300000,2.300000,129052.142980
-3.300000,2.400000,131777.866579
-3.300000,2.500000,135304.251653
-3.300000,2.600000,139790.990823
-3.300000,2.700000,145435.136019
-3.300000,2.800000,152461.290515
-3.300000,2.900000,161139.659006
-3.300000,3.000000,171798.760622
-3.300000,3.100000,184796.149651
-3.300000,3.200000,200573.600436
-3.300000,3.300000,219628.607232
-3.300000,3.400000,242542.674363
-3.300000,3.500000,269984.673128
-3.300000,3.600000,302721.140528
-3.300000,3.700000,341635.839729
-3.300000,3.800000,387723.441011
-3.300000,3.900000,442141.575319
-3.300000,4.000000,506174.883162
-3.300000,4.100000,581294.572009
-3.300000,4.200000,669160.268888
-3.300000,4.300000,771634.269762
-3.300000,4.400000,890812.396478
-3.300000,4.500000,1029045.511907
-3.300000,4.600000,1188960.272152
-3.300000,4.700000,1373478.399850
-3.300000,4.800000,1585867.303667
-3.300000,4.900000,1829739.841597
-3.300000,5.000000,2109113.869687
-3.200000,-5.000000,3825869.147881
-3.200000,-4.900000,3332810.523870
-3.200000,-4.800000,2899339.856717
-3.200000,-4.700000,2519105.019328
-3.200000,-4.600000,2186324.475664
-3.200000,-4.500000,1895761.387119
-3.200000,-4.400000,1642673.097064
-3.200000,-4.300000,1422771.497995
-3.200000,-4.200000,1232189.555535
-3.200000,-4.100000,1067443.361266
-3.200000,-4.000000,925408.498918
-3.200000,-3.900000,803287.597449
-3.200000,-3.800000,698577.386819
-3.200000,-3.700000,609044.940234
-3.200000,-3.600000,532698.131996
-3.200000,-3.500000,467782.600311
-3.200000,-3.400000,412734.866949
-3.200000,-3.300000,366189.288745
-3.200000,-3.200000,326928.252145
-3.200000,-3.100000,293896.256514
-3.200000,-3.000000,266172.163083
-3.200000,-2.900000,242944.549442
-3.200000,-2.800000,223516.716847
-3.200000,-2.700000,207294.078009
-3.200000,-2.600000,193744.535900
-3.200000,-2.500000,182431.190114
-3.200000,-2.400000,172976.295850
-3.200000,-2.300000,165051.163304
-3.200000,-2.200000,158390.646746
-3.200000,-2.100000,152761.510178
-3.200000,-2.000000,147980.231790
-3.200000,-1.900000,143883.289764
-3.200000,-1.800000,140337.636987
-3.200000,-1.700000,137243.264741
-3.200000,-1.600000,134505.807395
-3.200000,-1.500000,132062.127714
-3.200000,-1.400000,129851.011639
-3.200000,-1.300000,127827.745721
-3.200000,-1.200000,125958.857234
-3.200000,-1.100000,124214.399747
-3.200000,-1.000000,122573.836927
-3.200000,-0.900000,121016.994443
-3.200000,-0.800000,119538.949096
-3.200000,-0.700000,118120.977899
-3.200000,-0.600000,116760.489552
-3.200000,-0.500000,115456.750247
-3.200000,-0.400000,114196.206421
-3.200000,-0.300000,112980.959722
-3.200000,-0.200000,111807.275561
-3.200000,-0.100000,110674.115873
-3.200000,-0.000000,109577.357821
-3.200000,0.100000,108520.582712
-3.200000,0.200000,107502.092731
-3.200000,0.300000,106521.634505
-3.200000,0.400000,105575.971230
-3.200000,0.500000,104673.280425
-3.200000,0.600000,103807.248476
-3.200000,0.700000,102987.464925
-3.200000,0.800000,102210.833097
-3.200000,0.900000,101481.790478
-3.200000,1.000000,100811.373675
-3.200000,1.100000,100202.942965
-3.200000,1.200000,99662.722243
-3.200000,1.300000,99206.009218
-3.200000,1.400000,98843.435166
-3.200000,1.500000,98596.764444
-3.200000,1.600000,98485.557244
-3.200000,1.700000,98544.089431
-3.200000,1.800000,98795.563765
-3.200000,1.900000,99291.605462
-3.200000,2.000000,100081.772082
-3.200000,2.100000,101228.093001
-3.200000,2.200000,102810.652949
-3.200000,2.300000,104923.965859
-3.200000,2.400000,107671.955568
-3.200000,2.500000,111203.838450
-3.200000,2.600000,115669.420523
-3.200000,2.700000,121266.460987
-3.200000,2.800000,128218.719467
-3.200000,2.900000,136794.876993
-3.200000,3.000000,147311.623328
-3.200000,3.100000,160131.883067
-3.200000,3.200000,175689.900473
-3.200000,3.300000,194476.860945
-3.200000,3.400000,217070.801039
-3.200000,3.500000,244134.360650
-3.200000,3.600000,276435.238120
-3.200000,3.700000,314840.140843
-3.200000,3.800000,360344.388271
-3.200000,3.900000,414094.652867
-3.200000,4.000000,477371.248307
-3.200000,4.100000,551633.081807
-3.200000,4.200000,638535.606357
-3.200000,4.300000,739929.174295
-3.200000,4.400000,857898.989667
-3.200000,4.500000,994784.028279
-3.200000,4.600000,1153203.480400
-3.200000,4.700000,1336065.250900
-3.200000,4.800000,1546617.879476
-3.200000,4.900000,1788469.029452
-3.200000,5.000000,2065616.395509
-3.100000,-5.000000,3766216.703504
-3.100000,-4.900000,3275853.885162
-3.100000,-4.800000,2844867.250096
-3.100000,-4.700000,2466920.700154
-3.100000,-4.600000,2136256.206782
-3.100000,-4.500000,1847645.178461
-3.100000,-4.400000,1596357.063531
-3.100000,-4.300000,1378109.498585
-3.100000,-4.200000,1189054.830795
-3.100000,-4.100000,1025718.267550
-3.100000,-4.000000,884985.342358
-3.100000,-3.900000,764065.416417
-3.100000,-3.800000,660458.275753
-3.100000,-3.700000,571944.123611
-3.100000,-3.600000,496540.711082
-3.100000,-3.500000,432497.552588
-3.100000,-3.400000,378261.433485
-3.100000,-3.300000,332460.879232
-3.100000,-3.200000,293896.256514
-3.100000,-3.100000,261512.867623
-3.100000,-3.000000,234390.961492
-3.100000,-2.900000,211725.677644
-3.100000,-2.800000,192824.832562
-3.100000,-2.700000,177095.368141
-3.100000,-2.600000,164011.727625
-3.100000,-2.500000,153135.075695
-3.100000,-2.400000,144090.064938
-3.100000,-2.300000,136556.772482
-3.100000,-2.200000,130268.195039
-3.100000,-2.100000,124991.819873
-3.100000,-2.000000,120548.616492
-3.100000,-1.900000,116773.652368
-3.100000,-1.800000,113541.527647
-3.100000,-1.700000,110745.743650
-3.100000,-1.600000,108297.172451
-3.100000,-1.500000,106129.685552
-3.100000,-1.400000,104187.806989
-3.100000,-1.300000,102422.286167
-3.100000,-1.200000,100809.042175
-3.100000,-1.100000,99310.682588
-3.100000,-1.000000,97907.964551
-3.100000,-0.900000,96585.454840
-3.100000,-0.800000,95335.141160
-3.100000,-0.700000,94140.904767
-3.100000,-0.600000,92996.100810
-3.100000,-0.500000,91902.759131
-3.100000,-0.400000,90851.471475
-3.100000,-0.300000,89836.220577
-3.100000,-0.200000,88858.624385
-3.100000,-0.100000,87918.805458
-3.100000,-0.000000,87012.223760
-3.100000,0.100000,86138.336840
-3.100000,0.200000,85300.010885
-3.100000,0.300000,84493.490263
-3.100000,0.400000,83722.027793
-3.100000,0.500000,82985.855091
-3.100000,0.600000,82283.767958
-3.100000,0.700000,81618.611750
-3.100000,0.800000,80996.906534
-3.100000,0.900000,80416.673489
-3.100000,1.000000,79889.914139
-3.100000,1.100000,79416.938754
-3.100000,1.200000,79007.781283
-3.100000,1.300000,78678.009925
-3.100000,1.400000,78436.475268
-3.100000,1.500000,78301.624148
-3.100000,1.600000,78293.809219
-3.100000,1.700000,78446.215623
-3.100000,1.800000,78784.848931
-3.100000,1.900000,79357.193353
-3.100000,2.000000,80211.374906
-3.100000,2.100000,81407.638916
-3.100000,2.200000,83028.566931
-3.100000,2.300000,85160.001328
-3.100000,2.400000,87912.242021
-3.100000,2.500000,91424.660142
-3.100000,2.600000,95851.641163
-3.100000,2.700000,101385.124283
-3.100000,2.800000,108244.251027
-3.100000,2.900000,116697.217208
-3.100000,3.000000,127056.162909
-3.100000,3.100000,139682.703057
-3.100000,3.200000,155003.521599
-3.100000,3.300000,173508.220778
-3.100000,3.400000,195770.956630
-3.100000,3.500000,222443.423888
-3.100000,3.600000,254291.096448
-3.100000,3.700000,292176.237777
-3.100000,3.800000,337086.754391
-3.100000,3.900000,390158.691545
-3.100000,4.000000,452670.729894
-3.100000,4.100000,526070.084590
-3.100000,4.200000,612001.481043
-3.100000,4.300000,712307.798687
-3.100000,4.400000,829064.824494
-3.100000,4.500000,964600.246697
-3.100000,4.600000,1121516.746548
-3.100000,4.700000,1302718.641369
-3.100000,4.800000,1511438.020472
-3.100000,4.900000,1751268.340938
-3.100000,5.000000,2026190.033969
-3.000000,-5.000000,3712829.146995
-3.000000,-4.900000,3225094.049460
-3.000000,-4.800000,2796529.788528
-3.000000,-4.700000,2420816.300672
-3.000000,-4.600000,2092207.049241
-3.000000,-4.500000,1805487.413879
-3.000000,-4.400000,1555942.058633
-3.000000,-4.300000,1339299.898452
-3.000000,-4.200000,1151719.595249
-3.000000,-4.100000,989736.056467
-3.000000,-4.000000,850252.443428
-3.000000,-3.900000,730476.095588
-3.000000,-3.800000,627927.140108
-3.000000,-3.700000,540384.789510
-3.000000,-3.600000,465876.764817
-3.000000,-3.500000,402659.359288
-3.000000,-3.400000,349179.854420
-3.000000,-3.300000,304087.584698
-3.000000,-3.200000,266172.163083
-3.000000,-3.100000,234390.961492
-3.000000,-3.000000,207827.931295
-3.000000,-2.900000,185683.446522
-3.000000,-2.800000,167268.346032
-3.000000,-2.700000,151987.854874
-3.000000,-2.600000,139325.421688
-3.000000,-2.500000,128849.146106
-3.000000,-2.400000,120176.106450
-3.000000,-2.300000,112998.665376
-3.000000,-2.200000,107040.361639
-3.000000,-2.100000,102085.489189
-3.000000,-2.000000,97941.600207
-3.000000,-1.900000,94454.790158
-3.000000,-1.800000,91493.394325
-3.000000,-1.700000,88961.950407
-3.000000,-1.600000,86765.766396
-3.000000,-1.500000,84842.576084
-3.000000,-1.400000,83135.944917
-3.000000,-1.300000,81597.657126
-3.000000,-1.200000,80205.673057
-3.000000,-1.100000,78917.980844
-3.000000,-1.000000,77723.746844
-3.000000,-0.900000,76605.596925
-3.000000,-0.800000,75549.058860
-3.000000,-0.700000,74543.914324
-3.000000,-0.600000,73588.438196
-3.000000,-0.500000,72676.336401
-3.000000,-0.400000,71799.712935
-3.000000,-0.300000,70958.705072
-3.000000,-0.200000,70152.227977
-3.000000,-0.100000,69378.312541
-3.000000,-0.000000,68630.860782
-3.000000,0.100000,67914.827177
-3.000000,0.200000,67227.844116
-3.000000,0.300000,66569.673931
-3.000000,0.400000,65942.462013
-3.000000,0.500000,65346.415113
-3.000000,0.600000,64782.322065
-3.000000,0.700000,64249.252092
-3.000000,0.800000,63756.200510
-3.000000,0.900000,63299.278245
-3.000000,1.000000,62890.198682
-3.000000,1.100000,62531.178293
-3.000000,1.200000,62232.596739
-3.000000,1.300000,62005.104301
-3.000000,1.400000,61859.788999
-3.000000,1.500000,61814.553308
-3.000000,1.600000,61890.674987
-3.000000,1.700000,62117.957694
-3.000000,1.800000,62521.995338
-3.000000,1.900000,63149.982018
-3.000000,2.000000,64046.301322
-3.000000,2.100000,65275.598988
-3.000000,2.200000,66915.217795
-3.000000,2.300000,69046.606343
-3.000000,2.400000,71786.728463
-3.000000,2.500000,75262.284191
-3.000000,2.600000,79636.691249
-3.000000,2.700000,85086.973935
-3.000000,2.800000,91840.757772
-3.000000,2.900000,100157.617546
-3.000000,3.000000,110347.663208
-3.000000,3.100000,122765.541095
-3.000000,3.200000,137834.683298
-3.000000,3.300000,156046.918421
-3.000000,3.400000,177961.613379
-3.000000,3.500000,204236.891709
-3.000000,3.600000,235621.905141
-3.000000,3.700000,272979.715837
-3.000000,3.800000,317284.993992
-3.000000,3.900000,369674.554590
-3.000000,4.000000,431412.443952
-3.000000,4.100000,503945.022535
-3.000000,4.200000,588898.655599
-3.000000,4.300000,688113.665368
-3.000000,4.400000,803656.238854
-3.000000,4.500000,937840.174074
-3.000000,4.600000,1093259.519782
-3.000000,4.700000,1272799.928059
-3.000000,4.800000,1479689.009791
-3.000000,4.900000,1717498.324749
-3.000000,5.000000,1990200.141945
-2.900000,-5.000000,3664819.505916
-2.900000,-4.900000,3179649.755497
-2.900000,-4.800000,2753453.244470
-2.900000,-4.700000,2379918.392555
-2.900000,-4.600000,2053310.692181
-2.900000,-4.500000,1768430.406809
-2.900000,-4.400000,1520573.001452
-2.900000,-4.300000,1305484.636422
-2.900000,-4.200000,1119324.587703
-2.900000,-4.100000,958650.696628
-2.900000,-4.000000,820365.435604
-2.900000,-3.900000,701690.113987
-2.900000,-3.800000,600148.892479
-2.900000,-3.700000,513534.750602
-2.900000,-3.600000,439875.860929
-2.900000,-3.500000,377439.311778
-2.900000,-3.400000,324681.518253
-2.900000,-3.300000,280249.746799
-2.900000,-3.200000,242944.549442
-2.900000,-3.100000,211725.677644
-2.900000,-3.000000,185683.446522
-2.900000,-2.900000,164019.107621
-2.900000,-2.800000,146050.170218
-2.900000,-2.700000,131184.822016
-2.900000,-2.600000,118912.260011
-2.900000,-2.500000,108795.540290
-2.900000,-2.400000,100463.666564
-2.900000,-2.300000,93600.366539
-2.900000,-2.200000,87943.044617
-2.900000,-2.100000,83269.199495
-2.900000,-2.000000,79393.516769
-2.900000,-1.900000,76160.966671
-2.900000,-1.800000,73447.227455
-2.900000,-1.700000,71143.870473
-2.900000,-1.600000,69172.075731
-2.900000,-1.500000,67460.143853
-2.900000,-1.400000,65957.312893
-2.900000,-1.300000,64618.417967
-2.900000,-1.200000,63416.282930
-2.900000,-1.100000,62315.819530
-2.900000,-1.000000,61300.106020
-2.900000,-0.900000,60352.675463
-2.900000,-0.800000,59466.833828
-2.900000,-0.700000,58627.068468
-2.900000,-0.600000,57832.056790
-2.900000,-0.500000,57072.173737
-2.900000,-0.400000,56348.943059
-2.900000,-0.300000,55655.373865
-2.900000,-0.200000,54989.776575
-2.900000,-0.100000,54353.156029
-2.900000,-0.000000,53742.653525
-2.900000,0.100000,53162.053498
-2.900000,0.200000,52605.555241
-2.900000,0.300000,52073.075770
-2.900000,0.400000,51566.371912
-2.900000,0.500000,51086.494190
-2.900000,0.600000,50636.283085
-2.900000,0.700000,50217.616478
-2.900000,0.800000,49830.120961
-2.900000,0.900000,49474.247789
-2.900000,1.000000,49163.679140
-2.900000,1.100000,48898.721089
-2.900000,1.200000,48688.985402
-2.900000,1.300000,48545.251961
-2.900000,1.400000,48476.297288
-2.900000,1.500000,48502.658978
-2.900000,1.600000,48646.603736
-2.900000,1.700000,48925.960315
-2.900000,1.800000,49376.846931
-2.900000,1.900000,50043.945300
-2.900000,2.000000,50968.426330
-2.900000,2.100000,52213.779455
-2.900000,2.200000,53853.120286
-2.900000,2.300000,55976.088719
-2.900000,2.400000,58683.330303
-2.900000,2.500000,62112.741902
-2.900000,2.600000,66415.466413
-2.900000,2.700000,71772.197107
-2.900000,2.800000,78407.182922
-2.900000,2.900000,86575.996788
-2.900000,3.000000,96582.309495
-2.900000,3.100000,108781.820102
-2.900000,3.200000,123595.424468
-2.900000,3.300000,141500.632730
-2.900000,3.400000,163063.676863
-2.900000,3.500000,188930.090550
-2.900000,3.600000,219849.785932
-2.900000,3.700000,256671.114424
-2.900000,3.800000,300371.137596
-2.900000,3.900000,352068.452247
-2.900000,4.000000,413031.167983
-2.900000,4.100000,484690.855007
-2.900000,4.200000,568669.722647
-2.900000,4.300000,666794.451190
-2.900000,4.400000,781119.345345
-2.900000,4.500000,913953.822808
-2.900000,4.600000,1067876.147786
-2.900000,4.700000,1245761.747024
-2.900000,4.800000,1450819.508240
-2.900000,4.900000,1686617.069536
-2.900000,5.000000,1957104.381205
-2.800000,-5.000000,3621412.241502
-2.800000,-4.900000,3138762.778959
-2.800000,-4.800000,2714876.323470
-2.800000,-4.700000,2343466.393058
-2.800000,-4.600000,2018812.280094
-2.800000,-4.500000,1735722.537979
-2.800000,-4.400000,1489508.087691
-2.800000,-4.300000,1275921.304791
-2.800000,-4.200000,1091143.491476
-2.800000,-4.100000,931731.344768
-2.800000,-4.000000,794598.784588
-2.800000,-3.900000,676979.375856
-2.800000,-3.800000,576407.991717
-2.800000,-3.700000,490678.241541
-2.800000,-3.600000,417831.906764
-2.800000,-3.500000,356135.974063
-2.800000,-3.400000,304057.542801
-2.800000,-3.300000,260251.121163
-2.800000,-3.200000,223516.716847
-2.800000,-3.100000,192824.832562
-2.800000,-3.000000,167268.346032
-2.800000,-2.900000,146050.170218
-2.800000,-2.800000,128491.849449
-2.800000,-2.700000,114012.716944
-2.800000,-2.600000,102090.888074
-2.800000,-2.500000,92303.414537
-2.800000,-2.400000,84276.412858
-2.800000,-2.300000,77704.048023
-2.800000,-2.200000,72317.371434
-2.800000,-2.100000,67892.098858
-2.800000,-2.000000,64258.195689
-2.800000,-1.900000,61249.779745
-2.800000,-1.800000,58748.263681
-2.800000,-1.700000,56650.851922
-2.800000,-1.600000,54873.500998
-2.800000,-1.500000,53346.094896
-2.800000,-1.400000,52023.945653
-2.800000,-1.300000,50856.012097
-2.800000,-1.200000,49815.172897
-2.800000,-1.100000,48877.350859
-2.800000,-1.000000,48014.527267
-2.800000,-0.900000,47214.965769
-2.800000,-0.800000,46475.544579
-2.800000,-0.700000,45774.058407
-2.800000,-0.600000,45114.426697
-2.800000,-0.500000,44491.022200
-2.800000,-0.400000,43892.697835
-2.800000,-0.300000,43324.303393
-2.800000,-0.200000,42781.662206
-2.800000,-0.100000,42264.711930
-2.800000,-0.000000,41768.980850
-2.800000,0.100000,41297.459747
-2.800000,0.200000,40850.741453
-2.800000,0.300000,40420.010119
-2.800000,0.400000,40018.302387
-2.800000,0.500000,39635.991740
-2.800000,0.600000,39281.303611
-2.800000,0.700000,38954.023639
-2.800000,0.800000,38653.377489
-2.800000,0.900000,38384.324570
-2.800000,1.000000,38151.026320
-2.800000,1.100000,37963.494467
-2.800000,1.200000,37823.033837
-2.800000,1.300000,37745.883295
-2.800000,1.400000,37740.322251
-2.800000,1.500000,37818.442031
-2.800000,1.600000,38010.086549
-2.800000,1.700000,38334.480528
-2.800000,1.800000,38817.360481
-2.800000,1.900000,39506.531911
-2.800000,2.000000,40444.416520
-2.800000,2.100000,41694.862342
-2.800000,2.200000,43322.382295
-2.800000,2.300000,45417.822060
-2.800000,2.400000,48086.592009
-2.800000,2.500000,51452.838181
-2.800000,2.600000,55674.045403
-2.800000,2.700000,60929.194463
-2.800000,2.800000,67434.985835
-2.800000,2.900000,75444.738599
-2.800000,3.000000,85259.709411
-2.800000,3.100000,97232.512965
-2.800000,3.200000,111778.809700
-2.800000,3.300000,129377.895158
-2.800000,3.400000,150579.525673
-2.800000,3.500000,176033.601854
-2.800000,3.600000,206478.830540
-2.800000,3.700000,242759.122918
-2.800000,3.800000,285850.355352
-2.800000,3.900000,336860.540066
-2.800000,4.000000,397043.598196
-2.800000,4.100000,467829.054310
-2.800000,4.200000,550830.420635
-2.800000,4.300000,647867.176750
-2.800000,4.400000,760980.768868
-2.800000,4.500000,892463.663579
-2.800000,4.600000,1044894.048391
-2.800000,4.700000,1221126.719362
-2.800000,4.800000,1424365.535903
-2.800000,4.900000,1658153.575439
-2.800000,5.000000,1926438.017711
-2.700000,-5.000000,3581950.046993
-2.700000,-4.900000,3101762.955256
-2.700000,-4.800000,2680144.460705
-2.700000,-4.700000,2310811.640527
-2.700000,-4.600000,1988061.770942
-2.700000,-4.500000,1706719.465293
-2.700000,-4.400000,1462098.952875
-2.700000,-4.300000,1249973.381525
-2.700000,-4.200000,1066531.594961
-2.700000,-4.100000,908338.916453
-2.700000,-4.000000,772323.707135
-2.700000,-3.900000,655721.379004
-2.700000,-3.800000,556081.660928
-2.700000,-3.700000,471198.441210
-2.700000,-3.600000,399126.774807
-2.700000,-3.500000,338138.298076
-2.700000,-3.400000,286705.516637
-2.700000,-3.300000,243485.642518
-2.700000,-3.200000,207294.078009
-2.700000,-3.100000,177095.368141
-2.700000,-3.000000,151987.854874
-2.700000,-2.900000,131184.822016
-2.700000,-2.800000,114012.716944
-2.700000,-2.700000,99881.868327
-2.700000,-2.600000,88284.485151
-2.700000,-2.500000,78797.371228
-2.700000,-2.400000,71050.058004
-2.700000,-2.300000,64733.456578
-2.700000,-2.200000,59590.724153
-2.700000,-2.100000,55392.505190
-2.700000,-2.000000,51967.843625
-2.700000,-1.900000,49161.123097
-2.700000,-1.800000,46848.462673
-2.700000,-1.700000,44931.386429
-2.700000,-1.600000,43321.345070
-2.700000,-1.500000,41956.111884
-2.700000,-1.400000,40789.848226
-2.700000,-1.300000,39772.719970
-2.700000,-1.200000,38875.363966
-2.700000,-1.100000,38070.072379
-2.700000,-1.000000,37340.476098
-2.700000,-0.900000,36670.972461
-2.700000,-0.800000,36050.621299
-2.700000,-0.700000,35471.399783
-2.700000,-0.600000,34926.140673
-2.700000,-0.500000,34411.343156
-2.700000,-0.400000,33926.992695
-2.700000,-0.300000,33460.738733
-2.700000,-0.200000,33020.064069
-2.700000,-0.100000,32602.877150
-2.700000,-0.000000,32201.907251
-2.700000,0.100000,31823.360839
-2.700000,0.200000,31467.941734
-2.700000,0.300000,31125.369192
-2.700000,0.400000,30806.561634
-2.700000,0.500000,30507.532352
-2.700000,0.600000,30230.313953
-2.700000,0.700000,29977.029957
-2.700000,0.800000,29751.513095
-2.700000,0.900000,29546.565226
-2.700000,1.000000,29380.046156
-2.700000,1.100000,29253.451091
-2.700000,1.200000,29171.991302
-2.700000,1.300000,29146.057064
-2.700000,1.400000,29185.528513
-2.700000,1.500000,29306.279124
-2.700000,1.600000,29534.520970
-2.700000,1.700000,29885.514742
-2.700000,1.800000,30388.539456
-2.700000,1.900000,31090.868678
-2.700000,2.000000,32031.954865
-2.700000,2.100000,33267.700764
-2.700000,2.200000,34875.092198
-2.700000,2.300000,36937.787119
-2.700000,2.400000,39552.180575
-2.700000,2.500000,42851.255535
-2.700000,2.600000,46982.177001
-2.700000,2.700000,52125.285667
-2.700000,2.800000,58491.549182
-2.700000,2.900000,66334.166487
-2.700000,3.000000,75954.997240
-2.700000,3.100000,87698.521910
-2.700000,3.200000,101973.314026
-2.700000,3.300000,119254.299430
-2.700000,3.400000,140093.618828
-2.700000,3.500000,165131.049410
-2.700000,3.600000,195098.126624
-2.700000,3.700000,230842.262748
-2.700000,3.800000,273316.727176
-2.700000,3.900000,323636.744665
-2.700000,4.000000,383043.921758
-2.700000,4.100000,452959.384128
-2.700000,4.200000,534984.694801
-2.700000,4.300000,630933.855468
-2.700000,4.400000,742835.404271
-2.700000,4.500000,872979.773661
-2.700000,4.600000,1023922.600514
-2.700000,4.700000,1198510.080375
-2.700000,4.800000,1399934.109371
-2.700000,4.900000,1631726.391190
-2.700000,5.000000,1897815.910708
-2.600000,-5.000000,3545843.857024
-2.600000,-4.900000,3068076.270336
-2.600000,-4.800000,2648675.845834
-2.600000,-4.700000,2281378.121600
-2.600000,-4.600000,1960487.183897
-2.600000,-4.500000,1680847.356530
-2.600000,-4.400000,1437786.877231
-2.600000,-4.300000,1227082.887036
-2.600000,-4.200000,1044935.798340
-2.600000,-4.100000,887927.791475
-2.600000,-4.000000,752988.978776
-2.600000,-3.900000,637371.801055
-2.600000,-3.800000,538621.433868
-2.600000,-3.700000,454554.665334
-2.600000,-3.600000,383222.495450
-2.600000,-3.500000,322909.351647
-2.600000,-3.400000,272088.968322
-2.600000,-3.300000,229429.040839
-2.600000,-3.200000,193744.535900
-2.600000,-3.100000,164011.727625
-2.600000,-3.000000,139325.421688
-2.600000,-2.900000,118912.260011
